tour_id,person_id,population_group,role,classification_source,activity_purpose,tour_leg_count,manifest_ride_leg_count,leg_sequences,tour_departure_time_s,departure_period,origin_tcs_zone,first_destination_tcs_zone,second_destination_tcs_zone,tcs26_tour_chain,tour_distance_km,distance_band,household_id,age,sex,dcca,grid_id,tcs_zone,household_private_vehicle_count,potential_household_vehicle_access,is_designated_driver,assigned_vehicle_count,income_band_tcs,housing_type,visitor_day_kind,candidate_leg_count,low_selected_as_taxi,low_classification,base_selected_as_taxi,base_classification,high_selected_as_taxi,high_classification
hk_visitor_004682::unspecified_ride_tour,hk_visitor_004682,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,5,5,-1,5>5>5,1.2131503758912787,00_0_2km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004684::unspecified_ride_tour,hk_visitor_004684,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,26,-1,26>26>26,16.305000921840385,03_10_20km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004690::unspecified_ride_tour,hk_visitor_004690,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,19,5,5,19>5>5>19,20.739921200672164,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004693::unspecified_ride_tour,hk_visitor_004693,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,24,21,-1,24>21>24,28.844662999158075,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004703::unspecified_ride_tour,hk_visitor_004703,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,2,2,5,2>2>5>2,5.2617926604284495,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004704::unspecified_ride_tour,hk_visitor_004704,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,24,2,-1,24>2>24,30.51331647592244,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004705::unspecified_ride_tour,hk_visitor_004705,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,2,-1,26>2>26,26.56852581974055,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004707::unspecified_ride_tour,hk_visitor_004707,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,5,5,26,5>5>26>5,25.899324483427772,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004709::unspecified_ride_tour,hk_visitor_004709,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,1,5,5,1>5>5>1,7.633625024188111,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004710::unspecified_ride_tour,hk_visitor_004710,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,2,-1,26>2>26,26.062862489431332,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,False,other_ride
hk_visitor_004711::unspecified_ride_tour,hk_visitor_004711,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,34200.0,01_morning_0600_0959,5,8,5,5>8>5>5,4.740320035910339,01_2_5km,,-1,,-1,-1,-1,,,,,,,same_day,2,True,taxi,False,other_ride,True,taxi
hk_visitor_004712::unspecified_ride_tour,hk_visitor_004712,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,34200.0,01_morning_0600_0959,23,5,5,23>5>5>23,25.68800200451266,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,2,True,taxi,False,other_ride,True,taxi
hk_visitor_004716::unspecified_ride_tour,hk_visitor_004716,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,1,5,5,1>5>5>1,9.082096474921011,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004717::unspecified_ride_tour,hk_visitor_004717,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,14,5,5,14>5>5>14,25.92661283445402,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004718::unspecified_ride_tour,hk_visitor_004718,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,7,5,5,7>5>5>7,5.080132175404264,02_5_10km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004720::unspecified_ride_tour,hk_visitor_004720,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,-1,7,-1,7,28.951966493644083,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004722::unspecified_ride_tour,hk_visitor_004722,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,34200.0,01_morning_0600_0959,23,5,5,23>5>5>23,27.98108075819687,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004723::unspecified_ride_tour,hk_visitor_004723,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,19,7,5,19>7>5>19,10.377792554776008,03_10_20km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004726::unspecified_ride_tour,hk_visitor_004726,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,19,7,6,19>7>6>19,18.222721199093296,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004728::unspecified_ride_tour,hk_visitor_004728,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,2.683411790549477,01_2_5km,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004729::unspecified_ride_tour,hk_visitor_004729,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,23,8,-1,23>8>23,24.873616740022833,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004730::unspecified_ride_tour,hk_visitor_004730,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,7,-1,26>7>26,23.170479849155996,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004739::unspecified_ride_tour,hk_visitor_004739,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,19,-1,26>19>26,24.982405403531917,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004747::unspecified_ride_tour,hk_visitor_004747,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,8,-1,26>8>26,25.91170922003214,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004749::unspecified_ride_tour,hk_visitor_004749,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,11,5,5,11>5>5>11,23.36745188205687,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004750::unspecified_ride_tour,hk_visitor_004750,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,23,1,-1,23>1>23,26.283742333480465,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004754::unspecified_ride_tour,hk_visitor_004754,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,11,7,6,11>7>6>11,14.739367382940518,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004755::unspecified_ride_tour,hk_visitor_004755,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,6,5,5,6>5>5>6,5.5722403995897585,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004756::unspecified_ride_tour,hk_visitor_004756,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,14,5,26,14>5>26>14,47.827196582698,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004759::unspecified_ride_tour,hk_visitor_004759,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,26,6,6,26>6>6>26,54.02859410347975,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004760::unspecified_ride_tour,hk_visitor_004760,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,2,5,5,2>5>5>2,3.8380170381748373,01_2_5km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004761::unspecified_ride_tour,hk_visitor_004761,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,7,7,6,7>7>6>7,3.1433264441208006,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004766::unspecified_ride_tour,hk_visitor_004766,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,8,5,5,8>5>5>8,7.072138051259294,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004769::unspecified_ride_tour,hk_visitor_004769,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,16,5,5,16>5>5>16,50.500286555915515,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004774::unspecified_ride_tour,hk_visitor_004774,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,8,5,1,8>5>1>8,9.680929149671865,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004777::unspecified_ride_tour,hk_visitor_004777,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,6,5,5,6>5>5>6,5.5722403995897585,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004781::unspecified_ride_tour,hk_visitor_004781,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,12,5,5,12>5>5>12,17.739284865352044,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004785::unspecified_ride_tour,hk_visitor_004785,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,9,5,5,9>5>5>9,6.6682125483508585,02_5_10km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,False,other_ride,True,taxi
hk_visitor_004789::unspecified_ride_tour,hk_visitor_004789,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,8,7,6,8>7>6>8,4.820633108096956,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004790::unspecified_ride_tour,hk_visitor_004790,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,1,5,5,1>5>5>1,8.171937350644502,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004791::unspecified_ride_tour,hk_visitor_004791,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,5.096865819906371,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004793::unspecified_ride_tour,hk_visitor_004793,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,7,5,5>7>5>5,7.225066624984439,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004798::unspecified_ride_tour,hk_visitor_004798,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,3,5,5,3>5>5>3,5.23135197855062,02_5_10km,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004801::unspecified_ride_tour,hk_visitor_004801,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,3,2,5,3>2>5>3,8.010870686834835,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004804::unspecified_ride_tour,hk_visitor_004804,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,16,16,16,16>16>16>16,2.569267438753491,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004805::unspecified_ride_tour,hk_visitor_004805,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,5,2,-1,5>2>5,4.364777083565715,01_2_5km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004810::unspecified_ride_tour,hk_visitor_004810,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,5,6,5>5>6>5,5.491038539334157,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004812::unspecified_ride_tour,hk_visitor_004812,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,20,5,5,20>5>5>20,25.72119862331097,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004818::unspecified_ride_tour,hk_visitor_004818,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,11,-1,26>11>26,19.8676358004236,03_10_20km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004819::unspecified_ride_tour,hk_visitor_004819,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,8,7,5,8>7>5>8,5.45619441474132,02_5_10km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,False,other_ride,True,taxi
hk_visitor_004825::unspecified_ride_tour,hk_visitor_004825,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,3.293034052577164,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004826::unspecified_ride_tour,hk_visitor_004826,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,1,1,26,1>1>26>1,25.781679904655793,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,False,other_ride,True,taxi
hk_visitor_004827::unspecified_ride_tour,hk_visitor_004827,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,4,5,5,4>5>5>4,16.085712310716364,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004828::unspecified_ride_tour,hk_visitor_004828,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,5,8,-1,5>8>5,2.7847423206049897,01_2_5km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004832::unspecified_ride_tour,hk_visitor_004832,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,1,5,26,1>5>26>1,26.154619205160106,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,False,other_ride,True,taxi
hk_visitor_004834::unspecified_ride_tour,hk_visitor_004834,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,12,5,5,12>5>5>12,17.60095904924772,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004838::unspecified_ride_tour,hk_visitor_004838,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,25,6,5,25>6>5>25,38.79822346718554,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004839::unspecified_ride_tour,hk_visitor_004839,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,20,7,26,20>7>26>20,36.16147534378212,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004847::unspecified_ride_tour,hk_visitor_004847,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,14,5,5,14>5>5>14,24.259218470891643,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004852::unspecified_ride_tour,hk_visitor_004852,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,8,-1,26>8>26,26.426937231837822,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004853::unspecified_ride_tour,hk_visitor_004853,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,10,-1,26>10>26,26.922421952934187,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004858::unspecified_ride_tour,hk_visitor_004858,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,1,1,5,1>1>5>1,4.553620991513587,01_2_5km,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004859::unspecified_ride_tour,hk_visitor_004859,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,6,6,5,6>6>5>6,3.4232554156997734,01_2_5km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004860::unspecified_ride_tour,hk_visitor_004860,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,12,5,5,12>5>5>12,18.770272209203657,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004861::unspecified_ride_tour,hk_visitor_004861,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,12,5,5,12>5>5>12,17.63819763766939,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004864::unspecified_ride_tour,hk_visitor_004864,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,19,5,5,19>5>5>19,22.012786102562103,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004865::unspecified_ride_tour,hk_visitor_004865,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,34200.0,01_morning_0600_0959,5,6,5,5>6>5>5,4.67620735271075,01_2_5km,,-1,,-1,-1,-1,,,,,,,same_day,2,True,taxi,False,other_ride,True,taxi
hk_visitor_004866::unspecified_ride_tour,hk_visitor_004866,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,7,5,26,7>5>26>7,25.388643748627437,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004868::unspecified_ride_tour,hk_visitor_004868,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,5,7,5,5>7>5>5,5.477873719683371,02_5_10km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
