matsim_line_id,matsim_route_id,official_operator,official_route_id,official_route_sequence,official_direction,route_franchise_scope_status,route_distance_m,stop_count,route_fallback_fare_hkd,fallback_level,fare_resolution_status,fare_resolution_method,fallback_reference_route_ids_json,fallback_reference_values_hkd_json,fallback_reference_count,official_published_fare_hkd,model_fare_hkd,cost_hkd,currency,cost_quality,model_assumption_used,anomaly_flag,anomaly_severity,anomaly_reason,audit_priority,selection_rationale,source_record_ids_json,source_file,source_sha256
line_bus_8413,bus_8413_2,KMB,8413,2,2,confirmed_franchised_route,29590.070999999993,34,12.5,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8413_2""]",[12.5],1,,12.5,12.5,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33801;33802;33803;33804;33805;33806;33807;33808;33809;33810;33811;33812;33813;33814;33815;33816;33817;33818;33819;33820;33821;33822;33823;33824;33825;33826;33827;33828;33829;33830;33831;33832;33833;33834""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8414,bus_8414_1,KMB,8414,1,1,confirmed_franchised_route,31545.874,19,13.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8414_1""]",[13.6],1,,13.6,13.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33835;33836;33837;33838;33839;33840;33841;33842;33843;33844;33845;33846;33847;33848;33849;33850;33851;33852;33853""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8415,bus_8415_1,KMB,8415,1,1,confirmed_franchised_route,28841.806999999997,25,12.5,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8415_1""]",[12.5],1,,12.5,12.5,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33854;33855;33856;33857;33858;33859;33860;33861;33862;33863;33864;33865;33866;33867;33868;33869;33870;33871;33872;33873;33874;33875;33876;33877;33878""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8419,bus_8419_1,CTB,8419,1,1,confirmed_franchised_route,11982.046999999999,22,8.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8419_1""]",[8.7],1,,8.7,8.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33879;33880;33881;33882;33883;33884;33885;33886;33887;33888;33889;33890;33891;33892;33893;33894;33895;33896;33897;33898;33899;33900""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8420,bus_8420_1,KMB,8420,1,1,confirmed_franchised_route,5904.665,12,5.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8420_1""]",[5.8],1,,5.8,5.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33901;33902;33903;33904;33905;33906;33907;33908;33909;33910;33911;33912""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8421,bus_8421_1,LRTFeeder,8421,1,1,other_bus_service,6278.325999999998,9,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8421_1""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33913;33914;33915;33916;33917;33918;33919;33920;33921""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8422,bus_8422_1,LRTFeeder,8422,1,1,other_bus_service,2228.4919999999997,5,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8422_1""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33922;33923;33924;33925;33926""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8424,bus_8424_1,NLB,8424,1,1,confirmed_franchised_route,1344.991,3,3.9,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8424_1""]",[3.9],1,,3.9,3.9,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33927;33928;33929""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8425,bus_8425_1,KMB,8425,1,1,confirmed_franchised_route,7025.625000000001,12,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8425_1""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33930;33931;33932;33933;33934;33935;33936;33937;33938;33939;33940;33941""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8426,bus_8426_1,KMB,8426,1,1,confirmed_franchised_route,8416.247,11,7.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8426_1""]",[7.1],1,,7.1,7.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33942;33943;33944;33945;33946;33947;33948;33949;33950;33951;33952""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8427,bus_8427_1,CTB,8427,1,1,confirmed_franchised_route,63382.47699999999,34,34.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8427_1""]",[34.6],1,,34.6,34.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33953;33954;33955;33956;33957;33958;33959;33960;33961;33962;33963;33964;33965;33966;33967;33968;33969;33970;33971;33972;33973;33974;33975;33976;33977;33978;33979;33980;33981;33982;33983;33984;33985;33986""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8427,bus_8427_2,CTB,8427,2,2,confirmed_franchised_route,54106.302999999956,29,34.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8427_2""]",[34.6],1,,34.6,34.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:33987;33988;33989;33990;33991;33992;33993;33994;33995;33996;33997;33998;33999;34000;34001;34002;34003;34004;34005;34006;34007;34008;34009;34010;34011;34012;34013;34014;34015""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8428,bus_8428_1,CTB,8428,1,1,confirmed_franchised_route,27453.019999999997,45,19.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8428_1""]",[19.6],1,,19.6,19.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34016;34017;34018;34019;34020;34021;34022;34023;34024;34025;34026;34027;34028;34029;34030;34031;34032;34033;34034;34035;34036;34037;34038;34039;34040;34041;34042;34043;34044;34045;34046;34047;34048;34049;34050;34051;34052;34053;34054;34055;34056;34057;34058;34059;34060""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8431,bus_8431_1,LWB,8431,1,1,confirmed_franchised_route,33973.83299999999,26,11.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8431_1""]",[11.2],1,,11.2,11.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34061;34062;34063;34064;34065;34066;34067;34068;34069;34070;34071;34072;34073;34074;34075;34076;34077;34078;34079;34080;34081;34082;34083;34084;34085;34086""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8431,bus_8431_2,LWB,8431,2,2,confirmed_franchised_route,32098.00199999999,23,11.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8431_2""]",[11.2],1,,11.2,11.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34087;34088;34089;34090;34091;34092;34093;34094;34095;34096;34097;34098;34099;34100;34101;34102;34103;34104;34105;34106;34107;34108;34109""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8432,bus_8432_1,KMB,8432,1,1,confirmed_franchised_route,25978.45299999999,25,11.5,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8432_1""]",[11.5],1,,11.5,11.5,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34110;34111;34112;34113;34114;34115;34116;34117;34118;34119;34120;34121;34122;34123;34124;34125;34126;34127;34128;34129;34130;34131;34132;34133;34134""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8435,bus_8435_1,KMB,8435,1,1,confirmed_franchised_route,17722.921,35,11.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8435_1""]",[11.4],1,,11.4,11.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34135;34136;34137;34138;34139;34140;34141;34142;34143;34144;34145;34146;34147;34148;34149;34150;34151;34152;34153;34154;34155;34156;34157;34158;34159;34160;34161;34162;34163;34164;34165;34166;34167;34168;34169""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8435,bus_8435_2,KMB,8435,2,2,confirmed_franchised_route,16379.242999999999,28,11.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8435_2""]",[11.4],1,,11.4,11.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34170;34171;34172;34173;34174;34175;34176;34177;34178;34179;34180;34181;34182;34183;34184;34185;34186;34187;34188;34189;34190;34191;34192;34193;34194;34195;34196;34197""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8436,bus_8436_1,KMB,8436,1,1,confirmed_franchised_route,5819.22,12,5.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8436_1""]",[5.8],1,,5.8,5.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34198;34199;34200;34201;34202;34203;34204;34205;34206;34207;34208;34209""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8436,bus_8436_2,KMB,8436,2,2,confirmed_franchised_route,6624.757999999998,13,5.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8436_2""]",[5.8],1,,5.8,5.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34210;34211;34212;34213;34214;34215;34216;34217;34218;34219;34220;34221;34222""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8437,bus_8437_1,KMB,8437,1,1,confirmed_franchised_route,6020.1089999999995,13,5.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8437_1""]",[5.8],1,,5.8,5.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34223;34224;34225;34226;34227;34228;34229;34230;34231;34232;34233;34234;34235""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8440,bus_8440_1,KMB,8440,1,1,confirmed_franchised_route,3616.5950000000003,8,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8440_1""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34236;34237;34238;34239;34240;34241;34242;34243""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8445,bus_8445_1,CTB,8445,1,1,confirmed_franchised_route,7471.240999999999,18,8.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8445_1""]",[8.6],1,,8.6,8.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34244;34245;34246;34247;34248;34249;34250;34251;34252;34253;34254;34255;34256;34257;34258;34259;34260;34261""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8446,bus_8446_1,CTB,8446,1,1,confirmed_franchised_route,7471.240999999999,18,8.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8446_1""]",[8.6],1,,8.6,8.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34262;34263;34264;34265;34266;34267;34268;34269;34270;34271;34272;34273;34274;34275;34276;34277;34278;34279""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8447,bus_8447_1,CTB,8447,1,1,confirmed_franchised_route,12853.169000000002,40,8.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8447_1""]",[8.6],1,,8.6,8.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34280;34281;34282;34283;34284;34285;34286;34287;34288;34289;34290;34291;34292;34293;34294;34295;34296;34297;34298;34299;34300;34301;34302;34303;34304;34305;34306;34307;34308;34309;34310;34311;34312;34313;34314;34315;34316;34317;34318;34319""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_8448,bus_8448_1,KMB+CTB,8448,1,1,confirmed_franchised_route,20263.442000000006,27,14.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_8448_1""]",[14.7],1,,14.7,14.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:34320;34321;34322;34323;34324;34325;34326;34327;34328;34329;34330;34331;34332;34333;34334;34335;34336;34337;34338;34339;34340;34341;34342;34343;34344;34345;34346""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
