person_id,unrouted_leg_sequence,main_trip_index,mapped_routed_raw_leg_sequence,origin_activity_type,destination_activity_type,mode_before,mode_after,route_distance_m,actual_travel_time_s,route_attributes_hash_before,route_attributes_hash_after,route_text_hash_before,route_text_hash_after,taxi_type,classification_source,fare_baseline_hkd,fare_attribute_written_hkd,attribute_match,conversion_status
hk_visitor_000184,2,2,2,secondary_activity,accommodation,ride,taxi,6873.9760000000015,462.0,0a646a95ebc477a42e98d08c0c5e15f1878150cdc74603a866c1b17af06c62da,0a646a95ebc477a42e98d08c0c5e15f1878150cdc74603a866c1b17af06c62da,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,81.5,81.5,True,converted_validated
hk_visitor_000185,0,0,0,accommodation,primary_activity,ride,taxi,4730.429999999999,309.0,098efb326ca7cd4fdad380b794573b6551a4034acce404c1ebbbdbe60618e391,098efb326ca7cd4fdad380b794573b6551a4034acce404c1ebbbdbe60618e391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,58.4,58.4,True,converted_validated
hk_visitor_000185,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000185,2,2,2,secondary_activity,accommodation,ride,taxi,2538.584,182.0,f79434c83ed15d3bcac45ffb049b0f5988b8cd25bd7bb03fc53c70fed4c79873,f79434c83ed15d3bcac45ffb049b0f5988b8cd25bd7bb03fc53c70fed4c79873,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,35.3,35.3,True,converted_validated
hk_visitor_000190,0,0,0,accommodation,primary_activity,ride,taxi,1764.9629999999997,126.0,90bd82fc4a531453a84b7a944ea568acb656a06b8978fadc9bbd6ea2a22e502e,90bd82fc4a531453a84b7a944ea568acb656a06b8978fadc9bbd6ea2a22e502e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000190,1,1,1,primary_activity,secondary_activity,ride,taxi,6099.438,403.0,80d958dc562e2e548ac08dea771ac6d0c6f2ad40f1f729ea8d6ea571438ba05c,80d958dc562e2e548ac08dea771ac6d0c6f2ad40f1f729ea8d6ea571438ba05c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,73.1,73.1,True,converted_validated
hk_visitor_000190,2,2,2,secondary_activity,accommodation,ride,taxi,5693.280999999999,395.0,8bd8a7d329d09d6f546dee61784fd1a9fee14a667abba51ec9ee89879b0685ae,8bd8a7d329d09d6f546dee61784fd1a9fee14a667abba51ec9ee89879b0685ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,68.9,68.9,True,converted_validated
hk_visitor_000192,0,0,0,accommodation,primary_activity,ride,taxi,27065.188000000006,1149.0,d793a007642e3c3a24f12dd46a7119c2fc486bcf7ed0c0818896a871ea7f8112,d793a007642e3c3a24f12dd46a7119c2fc486bcf7ed0c0818896a871ea7f8112,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,229.9,229.9,True,converted_validated
hk_visitor_000192,1,1,1,primary_activity,border,ride,taxi,29589.952999999994,1373.0,5d6311aef70b636ba3c09cbadb6b10ae31506f0974480ac9b6d2c4e172f50429,5d6311aef70b636ba3c09cbadb6b10ae31506f0974480ac9b6d2c4e172f50429,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,246.7,246.7,True,converted_validated
hk_visitor_000193,0,0,0,accommodation,primary_activity,ride,taxi,3948.369,253.0,fbfafc627065f14aafcba9284a596fb4b93ff29f7f44c2a2be76f4031d7fa78c,fbfafc627065f14aafcba9284a596fb4b93ff29f7f44c2a2be76f4031d7fa78c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,50.0,50.0,True,converted_validated
hk_visitor_000193,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000193,2,2,2,secondary_activity,accommodation,ride,taxi,3302.4340000000007,247.0,c641ab5c892c05e0fa86db5894329ca5743bed5b6ed341f9d303392ee10c7bb3,c641ab5c892c05e0fa86db5894329ca5743bed5b6ed341f9d303392ee10c7bb3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,43.7,43.7,True,converted_validated
hk_visitor_000196,0,0,0,accommodation,primary_activity,ride,taxi,13323.746000000003,745.0,d91fce972aeb9fe0bb3782f96d34e03d395c96127ccd7f802ec20bc6a7529c6f,d91fce972aeb9fe0bb3782f96d34e03d395c96127ccd7f802ec20bc6a7529c6f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,133.3,133.3,True,converted_validated
hk_visitor_000196,1,1,1,primary_activity,border,ride,taxi,2380.7540000000004,171.0,8195c3e20f78510e4e1d463b380f25ab0c8dd9758ab6a5b6f54a19409b7ad1cc,8195c3e20f78510e4e1d463b380f25ab0c8dd9758ab6a5b6f54a19409b7ad1cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,33.2,33.2,True,converted_validated
hk_visitor_000197,0,0,0,border,primary_activity,ride,taxi,23569.692999999992,1327.0,8e0c8577aa7b2f19eff66fb7797fd0143f80414dc8cd4eacad7ebd68c643417a,8e0c8577aa7b2f19eff66fb7797fd0143f80414dc8cd4eacad7ebd68c643417a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,204.7,204.7,True,converted_validated
hk_visitor_000197,1,1,1,primary_activity,secondary_activity,ride,taxi,26656.354,1325.0,ad189a6237b8528bc54e0a518f309fa91867581a7da13c0b755ffbf738b5480e,ad189a6237b8528bc54e0a518f309fa91867581a7da13c0b755ffbf738b5480e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,227.1,227.1,True,converted_validated
hk_visitor_000197,2,2,2,secondary_activity,border,ride,taxi,29803.77199999999,1413.0,3048840fb04b98ad09d3def427cc3bcb0dae2e9de6a75d94725d910faafcd1d0,3048840fb04b98ad09d3def427cc3bcb0dae2e9de6a75d94725d910faafcd1d0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,249.5,249.5,True,converted_validated
hk_visitor_000201,0,0,0,border,primary_activity,ride,taxi,3412.005,245.0,9a059a7403db2d6fe31c43917cea78017cc23d7474dd99ad82ce705c2be8dbf2,9a059a7403db2d6fe31c43917cea78017cc23d7474dd99ad82ce705c2be8dbf2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,45.8,45.8,True,converted_validated
hk_visitor_000201,1,1,1,primary_activity,secondary_activity,ride,taxi,4307.761000000001,311.0,cc510ca60e0596d66b65d8876e9ac71a26e19b57ca56f806ae89dfc53e35d1d8,cc510ca60e0596d66b65d8876e9ac71a26e19b57ca56f806ae89dfc53e35d1d8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,54.2,54.2,True,converted_validated
hk_visitor_000201,2,2,2,secondary_activity,border,ride,taxi,2008.3099999999997,152.0,a75c4097de969825b3e23c807623fb712a3a5befafb8eccb8e96e55d6b9d1b84,a75c4097de969825b3e23c807623fb712a3a5befafb8eccb8e96e55d6b9d1b84,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,31.1,31.1,True,converted_validated
hk_visitor_000209,0,0,0,accommodation,primary_activity,ride,taxi,12098.534000000001,656.0,9bbd24a5f6d25cb75d557ca8fe0841739a9c7f4f0b32ac89fb0a8689747d62e6,9bbd24a5f6d25cb75d557ca8fe0841739a9c7f4f0b32ac89fb0a8689747d62e6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,124.9,124.9,True,converted_validated
hk_visitor_000209,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000209,2,2,2,secondary_activity,accommodation,ride,taxi,11055.288000000006,573.0,3d7ddef0983b25cdda6d5f520490e5ee2a5c80dd3db3175ca333f0fc9a1e89b3,3d7ddef0983b25cdda6d5f520490e5ee2a5c80dd3db3175ca333f0fc9a1e89b3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,117.9,117.9,True,converted_validated
hk_visitor_000215,0,0,0,accommodation,primary_activity,ride,taxi,7373.971999999998,480.0,efd6fffafc3cb929cd15c3cef56f447353140f1188bfaa5f9b36a7de74c3f6a9,efd6fffafc3cb929cd15c3cef56f447353140f1188bfaa5f9b36a7de74c3f6a9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,85.7,85.7,True,converted_validated
hk_visitor_000215,1,1,1,primary_activity,secondary_activity,ride,taxi,8255.428999999998,589.0,31a6c5d071fb3ad144e8279a7c71fddf9583cb1884c35503e0225a7bb4064eee,31a6c5d071fb3ad144e8279a7c71fddf9583cb1884c35503e0225a7bb4064eee,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,96.2,96.2,True,converted_validated
hk_visitor_000215,2,2,2,secondary_activity,accommodation,ride,taxi,10741.089000000004,620.0,4b7a89921b26710fc74e2154b19e4d38d0adf95c64b86dab0f0d326bd484503d,4b7a89921b26710fc74e2154b19e4d38d0adf95c64b86dab0f0d326bd484503d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,115.1,115.1,True,converted_validated
hk_visitor_000218,0,0,0,accommodation,primary_activity,ride,taxi,2927.6729999999993,210.0,d4e4fa269a13d87820580d9d7bc57046da3f88765d84fab0d91db751e431a638,d4e4fa269a13d87820580d9d7bc57046da3f88765d84fab0d91db751e431a638,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,39.5,39.5,True,converted_validated
hk_visitor_000218,1,1,1,primary_activity,border,ride,taxi,30034.577999999994,1405.0,ce850163677ec5e066724402fcff36891adaea47067d1ebca8bbf56396ed3051,ce850163677ec5e066724402fcff36891adaea47067d1ebca8bbf56396ed3051,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,250.9,250.9,True,converted_validated
hk_visitor_000235,0,0,0,accommodation,primary_activity,ride,taxi,3798.892999999999,272.0,07e0e0de2726a51c5257d50e2e77b22ea7cd54702b16036bb5c4b3fe2056454a,07e0e0de2726a51c5257d50e2e77b22ea7cd54702b16036bb5c4b3fe2056454a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,47.9,47.9,True,converted_validated
hk_visitor_000235,1,1,1,primary_activity,secondary_activity,ride,taxi,1182.487,84.0,b123a5496550bc4aab21b986cad90bf2aacfd77fee92f3d191377d1503002c59,b123a5496550bc4aab21b986cad90bf2aacfd77fee92f3d191377d1503002c59,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000235,2,2,2,secondary_activity,accommodation,ride,taxi,2188.6560000000004,156.0,7053c3c87716f5d8c906442331b3d76f4ebabbab7eaa106245d30b846d7508b6,7053c3c87716f5d8c906442331b3d76f4ebabbab7eaa106245d30b846d7508b6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,31.1,31.1,True,converted_validated
hk_visitor_000236,0,0,0,accommodation,primary_activity,ride,taxi,11941.980000000001,724.0,f4849344b0a46f94cecf05fb86757ac8bd4cbd2ce946d233bb92c7c7a482add3,f4849344b0a46f94cecf05fb86757ac8bd4cbd2ce946d233bb92c7c7a482add3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,123.5,123.5,True,converted_validated
hk_visitor_000236,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000236,2,2,2,secondary_activity,accommodation,ride,taxi,9294.691000000004,675.0,c249619d2168752f90c19abb1f5a58b7dff58b96392686da72d499c41dcb66bf,c249619d2168752f90c19abb1f5a58b7dff58b96392686da72d499c41dcb66bf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,105.3,105.3,True,converted_validated
hk_visitor_000237,0,0,0,border,primary_activity,ride,taxi,5862.974,380.0,e32a1b3a1f6fa6c8723a6c9d38062bdac905c14ebb1ad2d00fe756103992c9f4,e32a1b3a1f6fa6c8723a6c9d38062bdac905c14ebb1ad2d00fe756103992c9f4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,71.0,71.0,True,converted_validated
hk_visitor_000237,1,1,1,primary_activity,border,ride,taxi,4467.056,321.0,80c7c614429dac25b653cdda81ef325f7511f97867caba8ad3ae92692cd93b4c,80c7c614429dac25b653cdda81ef325f7511f97867caba8ad3ae92692cd93b4c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,56.3,56.3,True,converted_validated
hk_visitor_000239,0,0,0,accommodation,primary_activity,ride,taxi,11604.855,727.0,9460309c6ad9a1893368962d4dab397a1f2804d3f59bacd2efbf1820932f6ba3,9460309c6ad9a1893368962d4dab397a1f2804d3f59bacd2efbf1820932f6ba3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,122.1,122.1,True,converted_validated
hk_visitor_000239,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000239,2,2,2,secondary_activity,accommodation,ride,taxi,11223.473,753.0,3b8681271ced112b6c7be5ed9bd6cb1e1133b257ec2c70376e11225ae1717c12,3b8681271ced112b6c7be5ed9bd6cb1e1133b257ec2c70376e11225ae1717c12,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,119.3,119.3,True,converted_validated
hk_visitor_000241,0,0,0,border,primary_activity,ride,taxi,30409.177000000007,1449.0,9c275ef46fb9a65424a001efe42039c4518516379ae7ba40ad34383d87e87764,9c275ef46fb9a65424a001efe42039c4518516379ae7ba40ad34383d87e87764,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,253.7,253.7,True,converted_validated
hk_visitor_000241,1,1,1,primary_activity,secondary_activity,ride,taxi,962.655,69.0,aa815237e1f5a55aef1743b4c065375c1c311eb0f0e9bfe372d7a77ac0c7f960,aa815237e1f5a55aef1743b4c065375c1c311eb0f0e9bfe372d7a77ac0c7f960,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000241,2,2,2,secondary_activity,border,ride,taxi,1370.971,101.0,da0b0988f7053ed7648b2ce7a51f90dad47178079b4f94f6f9429ec9023a6283,da0b0988f7053ed7648b2ce7a51f90dad47178079b4f94f6f9429ec9023a6283,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000243,0,0,0,accommodation,primary_activity,ride,taxi,8748.580999999996,504.0,a19573cd3feba120f4383641c118ce013bd8117819ff3da5fc1b3a55d724e722,a19573cd3feba120f4383641c118ce013bd8117819ff3da5fc1b3a55d724e722,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,100.4,100.4,True,converted_validated
hk_visitor_000243,1,1,1,primary_activity,border,ride,taxi,3286.9930000000004,221.0,85ce0968e76d4129293956147e814b1e7dbdb88feb8483213c4760859d7712f1,85ce0968e76d4129293956147e814b1e7dbdb88feb8483213c4760859d7712f1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,43.7,43.7,True,converted_validated
hk_visitor_000251,0,0,0,accommodation,primary_activity,ride,taxi,17146.970000000005,948.0,39823706748947b4163df8f639766d0d3a2b333c5da197fb21a22e1032b67579,39823706748947b4163df8f639766d0d3a2b333c5da197fb21a22e1032b67579,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,159.9,159.9,True,converted_validated
hk_visitor_000251,1,1,1,primary_activity,border,ride,taxi,29171.13199999999,1368.0,d2d4ead8d5933a78bb6b310c8ebbe0be6d2428ed4ee6eddca6c26c5efab55bf6,d2d4ead8d5933a78bb6b310c8ebbe0be6d2428ed4ee6eddca6c26c5efab55bf6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,243.9,243.9,True,converted_validated
hk_visitor_000256,0,0,0,accommodation,primary_activity,ride,taxi,7988.445000000001,529.0,cc6d25fd5b0b3a56ef2fd641629a960a8905ba91cf9990533f7bd120dbd234a4,cc6d25fd5b0b3a56ef2fd641629a960a8905ba91cf9990533f7bd120dbd234a4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,92.0,92.0,True,converted_validated
hk_visitor_000256,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000256,2,2,2,secondary_activity,accommodation,ride,taxi,9534.507000000003,593.0,c6ef8f4a3ffb2252284be21588388411d9a5465af0eca3dd4c78ffba8bc17df5,c6ef8f4a3ffb2252284be21588388411d9a5465af0eca3dd4c78ffba8bc17df5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,106.7,106.7,True,converted_validated
hk_visitor_000259,0,0,0,accommodation,primary_activity,ride,taxi,6073.075000000002,390.0,05454ccb6303b3b3c8d6a9fc1382fd24a2e9b809d059c3485250296c968222de,05454ccb6303b3b3c8d6a9fc1382fd24a2e9b809d059c3485250296c968222de,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,73.1,73.1,True,converted_validated
hk_visitor_000259,1,1,1,primary_activity,secondary_activity,ride,taxi,3275.271,236.0,5463e8d70ee41cc330d5ac31c9e055384b33e804a3e4a6ad313f12db90b55ad2,5463e8d70ee41cc330d5ac31c9e055384b33e804a3e4a6ad313f12db90b55ad2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,43.7,43.7,True,converted_validated
hk_visitor_000259,2,2,2,secondary_activity,accommodation,ride,taxi,5860.161,340.0,c1ce7a8bec186201331c1ebcb49cdcdca13c3ea8d9b85cf703b3504a1dae8ff0,c1ce7a8bec186201331c1ebcb49cdcdca13c3ea8d9b85cf703b3504a1dae8ff0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,71.0,71.0,True,converted_validated
