person_id,household_id,role,allocation_source,student_stage,age,sex,relationship_role,household_private_vehicle_count,car_passenger_leg_count,compatible_leg_count,direct_leg_count,common_direct_driver_count,common_detour_screen_driver_count,candidate_tour_status,candidate_same_driver_person_id
hk_person_06658911,hk_hh_2448305,fixed_worker,adult_retained_private_car_passenger_van,,60,F,partner_or_other_adult,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06660026,hk_hh_2448668,day_school_student,student_swap_car_household_donor,primary,8,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06670852,hk_hh_2452434,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06676568,hk_hh_2454268,day_school_student,student_swap_car_household_donor,primary,9,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06678806,hk_hh_2454959,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06681696,hk_hh_2455845,day_school_student,student_original_private_vehicle_retained,secondary,16,M,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06684741,hk_hh_2456811,day_school_student,student_original_private_vehicle_retained,special,21,F,adult_child_or_young_adult,1,2,2,2,1,1,complete_direct_same_driver,hk_person_06684738
hk_person_06685486,hk_hh_2457038,day_school_student,student_original_private_vehicle_retained,kindergarten,3,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_06686298,hk_hh_2457300,day_school_student,student_swap_car_household_donor,kindergarten,4,M,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06689485,hk_hh_2458323,day_school_student,student_original_private_vehicle_retained,primary,9,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_06689483
hk_person_06689527,hk_hh_2458334,day_school_student,student_swap_car_household_donor,secondary,14,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06700827,hk_hh_2461963,day_school_student,student_original_private_vehicle_retained,secondary,17,M,child,2,2,2,2,1,1,complete_direct_same_driver,hk_person_06700825
hk_person_06707246,hk_hh_2464054,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06707247,hk_hh_2464054,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06709437,hk_hh_2464792,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06713485,hk_hh_2466167,day_school_student,student_original_private_vehicle_retained,primary,9,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06718285,hk_hh_2467803,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06720681,hk_hh_2468627,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06725193,hk_hh_2470192,day_school_student,student_original_private_vehicle_retained,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06725286,hk_hh_2470223,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06735267,hk_hh_2473766,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06741478,hk_hh_2475980,day_school_student,student_original_private_vehicle_retained,secondary,17,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_06741477
hk_person_06742933,hk_hh_2476495,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06744177,hk_hh_2476920,fixed_worker,adult_retained_private_car_passenger_van,,38,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06752160,hk_hh_2479796,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06771000,hk_hh_2486725,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06771662,hk_hh_2486954,day_school_student,student_swap_car_household_donor,primary,6,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06771862,hk_hh_2487021,day_school_student,student_original_private_vehicle_retained,kindergarten,5,F,child,1,2,1,2,1,0,complete_direct_same_driver,hk_person_06771861
hk_person_06772231,hk_hh_2487148,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06789941,hk_hh_2493491,day_school_student,student_original_private_vehicle_retained,secondary,14,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06793234,hk_hh_2494667,fixed_worker,adult_retained_private_car_passenger_van,,63,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06804269,hk_hh_2498479,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06807613,hk_hh_2499645,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06815133,hk_hh_2502163,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06817688,hk_hh_2503017,day_school_student,student_swap_car_household_donor,primary,6,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_06819312,hk_hh_2503561,day_school_student,student_original_private_vehicle_retained,kindergarten,5,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_06819310
hk_person_06827092,hk_hh_2506143,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06827581,hk_hh_2506300,day_school_student,student_swap_car_household_donor,primary,8,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06828122,hk_hh_2506479,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06828222,hk_hh_2506515,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06836648,hk_hh_2509446,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_06841728,hk_hh_2511173,day_school_student,student_swap_car_household_donor,secondary,12,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_06842274,hk_hh_2511357,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_06852009,hk_hh_2514572,fixed_worker,adult_retained_private_car_passenger_van,,36,M,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06878778,hk_hh_2523580,day_school_student,student_swap_car_household_donor,secondary,14,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06887418,hk_hh_2526528,day_school_student,student_original_private_vehicle_retained,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06890910,hk_hh_2527738,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06895964,hk_hh_2529528,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06904965,hk_hh_2532758,day_school_student,student_original_private_vehicle_retained,secondary,13,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06904967,hk_hh_2532758,day_school_student,student_original_private_vehicle_retained,secondary,12,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06924392,hk_hh_2539883,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06934552,hk_hh_2543535,day_school_student,student_original_private_vehicle_retained,primary,6,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_06934551
hk_person_06936144,hk_hh_2544075,day_school_student,student_swap_car_household_donor,primary,11,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06939843,hk_hh_2545506,fixed_worker,adult_retained_private_car_passenger_van,,57,M,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06964885,hk_hh_2554418,day_school_student,student_original_private_vehicle_retained,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06977479,hk_hh_2559243,fixed_worker,adult_retained_private_car_passenger_van,,39,M,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06979431,hk_hh_2560006,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06984346,hk_hh_2561641,fixed_worker,adult_retained_private_car_passenger_van,,39,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06985114,hk_hh_2561886,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_06990656,hk_hh_2563735,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_06997375,hk_hh_2566002,day_school_student,student_original_private_vehicle_retained,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07010005,hk_hh_2570444,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07013354,hk_hh_2571621,day_school_student,student_swap_car_household_donor,kindergarten,5,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07020387,hk_hh_2574033,fixed_worker,adult_retained_private_car_passenger_van,,23,M,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_07025079,hk_hh_2575680,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07031840,hk_hh_2577994,day_school_student,student_swap_car_household_donor,primary,8,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07031842,hk_hh_2577994,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07031903,hk_hh_2578016,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07031904,hk_hh_2578016,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07034697,hk_hh_2578982,day_school_student,student_original_private_vehicle_retained,secondary,16,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_07034695
hk_person_07037033,hk_hh_2579791,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_07043657,hk_hh_2582053,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07047806,hk_hh_2583504,day_school_student,student_original_private_vehicle_retained,primary,11,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_07047805
hk_person_07048611,hk_hh_2583792,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07048977,hk_hh_2583926,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07049052,hk_hh_2583951,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07049219,hk_hh_2584011,day_school_student,student_original_private_vehicle_retained,primary,7,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07049494,hk_hh_2584111,day_school_student,student_swap_car_household_donor,kindergarten,5,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_07049810,hk_hh_2584228,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_07051213,hk_hh_2584728,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_07051513,hk_hh_2584845,fixed_worker,adult_retained_private_car_passenger_van,,54,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_07061727,hk_hh_2588455,day_school_student,student_original_private_vehicle_retained,kindergarten,4,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_07063052,hk_hh_2588922,day_school_student,student_swap_car_household_donor,secondary,15,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_07066239,hk_hh_2590014,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07068528,hk_hh_2590799,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_07070261,hk_hh_2591390,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_07071507,hk_hh_2591824,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07074879,hk_hh_2592991,day_school_student,student_swap_car_household_donor,primary,10,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_07075519,hk_hh_2593216,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,3,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_07081969,hk_hh_2595378,day_school_student,student_swap_car_household_donor,primary,11,F,child,1,2,1,1,0,0,partial_compatible_existing_legs,
hk_person_07082522,hk_hh_2595580,day_school_student,student_swap_car_household_donor,secondary,12,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07083018,hk_hh_2595744,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07096659,hk_hh_2600280,day_school_student,student_original_private_vehicle_retained,primary,7,F,child,2,2,2,2,1,1,complete_direct_same_driver,hk_person_07096657
hk_person_07097540,hk_hh_2600583,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07099946,hk_hh_2601381,day_school_student,student_swap_car_household_donor,secondary,15,F,child,2,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_07100012,hk_hh_2601404,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07100730,hk_hh_2601655,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07107678,hk_hh_2603982,day_school_student,student_swap_car_household_donor,secondary,14,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07111469,hk_hh_2605232,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07114044,hk_hh_2606097,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_07116074,hk_hh_2606906,day_school_student,student_swap_car_household_donor,kindergarten,5,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07122649,hk_hh_2609560,day_school_student,student_swap_car_household_donor,primary,11,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07131021,hk_hh_2612892,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07139094,hk_hh_2615845,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07139095,hk_hh_2615845,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07142583,hk_hh_2616899,day_school_student,student_original_private_vehicle_retained,primary,7,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_07142584
hk_person_07152356,hk_hh_2619852,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_07156473,hk_hh_2621104,fixed_worker,adult_retained_private_car_passenger_van,,39,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_07156993,hk_hh_2621270,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
